#authid,"status",sext,sneu,sagr,scon,sopn,cext,cneu,cagr,ccon,copn
4a6ef0fc11285732bde96e8863dcb7f4,"just gave *propname* a big piece of chicken out of my past totally forgetting i just loaded it down with anne pepper sheds still at her water bowl good lord the gas that is to come while ism sleeping firm so sorry baby",3.8,3,3.94,3.1,4.75,y,y,y,n,y
845bd196f34b0eef0246f94eb25ba8c3,"is in floriderrr until the night of july th",2.63,4.75,2.25,3.63,4.25,n,y,n,y,y
845bd196f34b0eef0246f94eb25ba8c3,"is 65 degrees 87 percent humidity warm enough to go out tonight in short hm",2.63,4.75,2.25,3.63,4.25,n,y,n,y,y
845bd196f34b0eef0246f94eb25ba8c3,"is really fucking tired of my dad telling me that nothing i do or plan is important",2.63,4.75,2.25,3.63,4.25,n,y,n,y,y
845bd196f34b0eef0246f94eb25ba8c3,"is hoping some meditative makar repetitive) work will pick her up and clear her head today",2.63,4.75,2.25,3.63,4.25,n,y,n,y,y
845bd196f34b0eef0246f94eb25ba8c3,"transformer the best trash give seen in a long time",2.63,4.75,2.25,3.63,4.25,n,y,n,y,y
845bd196f34b0eef0246f94eb25ba8c3,"drowning misery in alcohol and iv 4, ve raging barbarians on a large map",2.63,4.75,2.25,3.63,4.25,n,y,n,y,y
845bd196f34b0eef0246f94eb25ba8c3,"if anyone needs help in a match class my friend *propname* is an experienced tutor so feel free to contact him not taking any match classes myself fuck math!!)",2.63,4.75,2.25,3.63,4.25,n,y,n,y,y
845bd196f34b0eef0246f94eb25ba8c3,"its official id rather have watched 6 depressing foreign language films than this boring hour long piece of carp called adventureland",2.63,4.75,2.25,3.63,4.25,n,y,n,y,y
845bd196f34b0eef0246f94eb25ba8c3,"man ism not non end up finishing my portfolio webster over break am i",2.63,4.75,2.25,3.63,4.25,n,y,n,y,y
845bd196f34b0eef0246f94eb25ba8c3,"seems ill be back in cy with the ff jan 6 and 7, hm what to do",2.63,4.75,2.25,3.63,4.25,n,y,n,y,y
845bd196f34b0eef0246f94eb25ba8c3,"has a function proto-website in just 3 hours less if i hand forgotten everything about iss & wordpress)! rays",2.63,4.75,2.25,3.63,4.25,n,y,n,y,y
845bd196f34b0eef0246f94eb25ba8c3,"am i the only person who got all teary-eyed during *propname*'s emotional speech",2.63,4.75,2.25,3.63,4.25,n,y,n,y,y
845bd196f34b0eef0246f94eb25ba8c3,"is anyone else catching the disastrous wordspacing on the screens for books why can each book be types the way it was for print",2.63,4.75,2.25,3.63,4.25,n,y,n,y,y
845bd196f34b0eef0246f94eb25ba8c3,"yaaaaaaaaaaay saints!!!! new york is out so mi pulling for you",2.63,4.75,2.25,3.63,4.25,n,y,n,y,y
845bd196f34b0eef0246f94eb25ba8c3,"seriously i dont know how male dominated apple is but pad has a whole different connotation for us ladies",2.63,4.75,2.25,3.63,4.25,n,y,n,y,y
845bd196f34b0eef0246f94eb25ba8c3,"it seems that apple instead of creating a tablet mac they created a big phone and one that doesn seem to improve rascally on it :(",2.63,4.75,2.25,3.63,4.25,n,y,n,y,y
845bd196f34b0eef0246f94eb25ba8c3,"mi so happy for the saints now time to sober up and look forward to the olympics",2.63,4.75,2.25,3.63,4.25,n,y,n,y,y
845bd196f34b0eef0246f94eb25ba8c3,"just realized valentine day//chinese new year is this sunday not saturday...oops",2.63,4.75,2.25,3.63,4.25,n,y,n,y,y
436e99cf44a590f9fa63638544619ce1,"give lived in this place and i know all the faces each one is different but there always the same they mean me no harm but its time that i face it they never allow me to changes",4.5,2.75,4.25,5,4.75,y,n,y,y,y
436e99cf44a590f9fa63638544619ce1,"to see you when i wake up is a gift i didn think could be real",4.5,2.75,4.25,5,4.75,y,n,y,y,y
436e99cf44a590f9fa63638544619ce1,"had an incredible night...from now on if r looking for me on a tuesday night i will be at the debs : )",4.5,2.75,4.25,5,4.75,y,n,y,y,y
436e99cf44a590f9fa63638544619ce1,"there is never enough time to do everything but there is always enough time to do the most important things",4.5,2.75,4.25,5,4.75,y,n,y,y,y
436e99cf44a590f9fa63638544619ce1,"defiantly maybe : )",4.5,2.75,4.25,5,4.75,y,n,y,y,y
436e99cf44a590f9fa63638544619ce1,"wants to curl up and watch moves all night : )",4.5,2.75,4.25,5,4.75,y,n,y,y,y
436e99cf44a590f9fa63638544619ce1,"wondering if give got the strength to get through this one : //",4.5,2.75,4.25,5,4.75,y,n,y,y,y
436e99cf44a590f9fa63638544619ce1,"help me remember --*propname*",4.5,2.75,4.25,5,4.75,y,n,y,y,y
436e99cf44a590f9fa63638544619ce1,"got a job!!!! yesssssss : ) : ) : )",4.5,2.75,4.25,5,4.75,y,n,y,y,y
436e99cf44a590f9fa63638544619ce1,"crawling into bed and sleeping for 500000000000   years..... <3 gas",4.5,2.75,4.25,5,4.75,y,n,y,y,y
436e99cf44a590f9fa63638544619ce1,": )",4.5,2.75,4.25,5,4.75,y,n,y,y,y
436e99cf44a590f9fa63638544619ce1,"cos all of the stars are fading away just try not to worry you see them some day",4.5,2.75,4.25,5,4.75,y,n,y,y,y
436e99cf44a590f9fa63638544619ce1,"thinking a dwown s visit for halloween might be very necessary : )",4.5,2.75,4.25,5,4.75,y,n,y,y,y
436e99cf44a590f9fa63638544619ce1,"at most hen b'aynai",4.5,2.75,4.25,5,4.75,y,n,y,y,y
436e99cf44a590f9fa63638544619ce1,"its our god forsaken right to be loved <3 <3 <3 d",4.5,2.75,4.25,5,4.75,y,n,y,y,y
436e99cf44a590f9fa63638544619ce1,"cooking up a storm <3",4.5,2.75,4.25,5,4.75,y,n,y,y,y
436e99cf44a590f9fa63638544619ce1,"on a mission to go back home for the world cup anyone know how to not make it a mission haha... south africa here we come <3 <3",4.5,2.75,4.25,5,4.75,y,n,y,y,y
436e99cf44a590f9fa63638544619ce1,"bit my nails through that whole game a wins a win though : )",4.5,2.75,4.25,5,4.75,y,n,y,y,y
436e99cf44a590f9fa63638544619ce1,"true life two young people believe that love can only be achieved with multiple partners...huh",4.5,2.75,4.25,5,4.75,y,n,y,y,y
436e99cf44a590f9fa63638544619ce1,"my pin 24797c05",4.5,2.75,4.25,5,4.75,y,n,y,y,y
436e99cf44a590f9fa63638544619ce1,"no work tomorrow finally...time for a great night and a morning of sleeping in : )",4.5,2.75,4.25,5,4.75,y,n,y,y,y
436e99cf44a590f9fa63638544619ce1,"my pin 24797c05",4.5,2.75,4.25,5,4.75,y,n,y,y,y
436e99cf44a590f9fa63638544619ce1,"my intention is to go to your damn school...why do i need to write a whole essay telling you that",4.5,2.75,4.25,5,4.75,y,n,y,y,y
436e99cf44a590f9fa63638544619ce1,"thank you so much for all the day love ism a lucky girl : ) come to the derby tonight to celebrate call or text if you have questions <3 <3",4.5,2.75,4.25,5,4.75,y,n,y,y,y
436e99cf44a590f9fa63638544619ce1,"poor charges",4.5,2.75,4.25,5,4.75,y,n,y,y,y
436e99cf44a590f9fa63638544619ce1,"to see you when i wake up is a gift i didn think could be real",4.5,2.75,4.25,5,4.75,y,n,y,y,y
436e99cf44a590f9fa63638544619ce1,"woe ism a very happy caper : ) i think an s visit is in order now..katie no comments aah <3 <3",4.5,2.75,4.25,5,4.75,y,n,y,y,y
436e99cf44a590f9fa63638544619ce1,"this is not funny tornado do not exist in orange county they just dont",4.5,2.75,4.25,5,4.75,y,n,y,y,y
436e99cf44a590f9fa63638544619ce1,"only made it back to olympic from school...i like : )",4.5,2.75,4.25,5,4.75,y,n,y,y,y
436e99cf44a590f9fa63638544619ce1,"not going to work today...i have a lake game to watch very important priorities, priorities.",4.5,2.75,4.25,5,4.75,y,n,y,y,y
436e99cf44a590f9fa63638544619ce1,"define me urban dictionary the most wonderful person in the world kind sweet loving craig gentle perfect in every way the one you love for all your life crazy hot girl beautiful smart & funny *propname* possess attributes absent in 99.9% of women truly a lucky find plus she rocks the most wonderful drug in the world better know as lortab. taking the pill may cause a sense of euphoria, & well being aah",4.5,2.75,4.25,5,4.75,y,n,y,y,y
436e99cf44a590f9fa63638544619ce1,"distance is just a test to see how far love can travel",4.5,2.75,4.25,5,4.75,y,n,y,y,y
436e99cf44a590f9fa63638544619ce1,"3 more days until santa barbara its non be a phenomena weekend : )",4.5,2.75,4.25,5,4.75,y,n,y,y,y
436e99cf44a590f9fa63638544619ce1,"just learned about how succe$$ful i will be very shortly : ) dont be jealous you get what you give",4.5,2.75,4.25,5,4.75,y,n,y,y,y
436e99cf44a590f9fa63638544619ce1,"beautiful ceremony for a beautiful person you will be missed and loved forever but never forgotten rest peacefully <3",4.5,2.75,4.25,5,4.75,y,n,y,y,y
2382eeba332f59ff29cf63a839a33f9a,"is happy his brother will join him in princeton tomorrow",2.4,3.75,2.95,3.1,3.75,n,y,n,n,n
2382eeba332f59ff29cf63a839a33f9a,"got a cool japanese headband",2.4,3.75,2.95,3.1,3.75,n,y,n,n,n
2382eeba332f59ff29cf63a839a33f9a,"every man is an island",2.4,3.75,2.95,3.1,3.75,n,y,n,n,n
2382eeba332f59ff29cf63a839a33f9a,"got a haircut!",2.4,3.75,2.95,3.1,3.75,n,y,n,n,n
2382eeba332f59ff29cf63a839a33f9a,"news noble literature",2.4,3.75,2.95,3.1,3.75,n,y,n,n,n
2382eeba332f59ff29cf63a839a33f9a,"is about to cut his hair objections",2.4,3.75,2.95,3.1,3.75,n,y,n,n,n
2382eeba332f59ff29cf63a839a33f9a,"dr interview columbia 24-27 feb",2.4,3.75,2.95,3.1,3.75,n,y,n,n,n
2382eeba332f59ff29cf63a839a33f9a,"has a gold medal in taekwondo.",2.4,3.75,2.95,3.1,3.75,n,y,n,n,n
2382eeba332f59ff29cf63a839a33f9a,"when will i stop spoiling liquid",2.4,3.75,2.95,3.1,3.75,n,y,n,n,n
2382eeba332f59ff29cf63a839a33f9a,"loves correlation efficient",2.4,3.75,2.95,3.1,3.75,n,y,n,n,n
2382eeba332f59ff29cf63a839a33f9a,"is going home",2.4,3.75,2.95,3.1,3.75,n,y,n,n,n
2382eeba332f59ff29cf63a839a33f9a,"first interview harvard - january 21-24",2.4,3.75,2.95,3.1,3.75,n,y,n,n,n
2382eeba332f59ff29cf63a839a33f9a,"is addicted to tap tap revenge on his do and thinks it could make a great experimental paradigm for studying motor learning",2.4,3.75,2.95,3.1,3.75,n,y,n,n,n
2382eeba332f59ff29cf63a839a33f9a,"is home",2.4,3.75,2.95,3.1,3.75,n,y,n,n,n
2382eeba332f59ff29cf63a839a33f9a,"870//900 match re",2.4,3.75,2.95,3.1,3.75,n,y,n,n,n
2382eeba332f59ff29cf63a839a33f9a,"merry christmas",2.4,3.75,2.95,3.1,3.75,n,y,n,n,n
2382eeba332f59ff29cf63a839a33f9a,"slept from pm to same its a christmas miracle",2.4,3.75,2.95,3.1,3.75,n,y,n,n,n
2382eeba332f59ff29cf63a839a33f9a,"found the magic water it makes an incredible coffee",2.4,3.75,2.95,3.1,3.75,n,y,n,n,n
2382eeba332f59ff29cf63a839a33f9a,"has great friends",2.4,3.75,2.95,3.1,3.75,n,y,n,n,n
2382eeba332f59ff29cf63a839a33f9a,"is sick of data",2.4,3.75,2.95,3.1,3.75,n,y,n,n,n
2382eeba332f59ff29cf63a839a33f9a,"is back",2.4,3.75,2.95,3.1,3.75,n,y,n,n,n
2382eeba332f59ff29cf63a839a33f9a,"is back *propname* 73 feels like home",2.4,3.75,2.95,3.1,3.75,n,y,n,n,n
2382eeba332f59ff29cf63a839a33f9a,"is coming back",2.4,3.75,2.95,3.1,3.75,n,y,n,n,n
2382eeba332f59ff29cf63a839a33f9a,"th interview catch california here i come",2.4,3.75,2.95,3.1,3.75,n,y,n,n,n
2382eeba332f59ff29cf63a839a33f9a,"the rumors are true harvard is some",2.4,3.75,2.95,3.1,3.75,n,y,n,n,n
2382eeba332f59ff29cf63a839a33f9a,"nd interview carnegie melon 11-13 feb",2.4,3.75,2.95,3.1,3.75,n,y,n,n,n
2382eeba332f59ff29cf63a839a33f9a,"in boston",2.4,3.75,2.95,3.1,3.75,n,y,n,n,n
2382eeba332f59ff29cf63a839a33f9a,"needs paper filters",2.4,3.75,2.95,3.1,3.75,n,y,n,n,n
2382eeba332f59ff29cf63a839a33f9a,"is happy *propname* is coming to princeton",2.4,3.75,2.95,3.1,3.75,n,y,n,n,n
2382eeba332f59ff29cf63a839a33f9a,"is mad at himself",2.4,3.75,2.95,3.1,3.75,n,y,n,n,n
2382eeba332f59ff29cf63a839a33f9a,"is sick of plains and trains",2.4,3.75,2.95,3.1,3.75,n,y,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"haha... too bad i dont know my own schedule lets try work till 6:15 then something with the fiance :)",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"work till seven then something with the fiancee :)",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"work till 7 and looking word to spending time with the love of my life tonight and maybe even sharing a delicious meal of the new volcano naso from tact bell aah",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"is making an attempt to brief a few cases while waiting for *propname* to get off work so she can talk to him i think ism actually going to like law school but i wish my love could be here with me i miss him :(",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"little more reading chatting with my love then sleep :)",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"finishing up packing then heading to richmond",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"only two more days at home then off to richmond on tuesday  where did the time go",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"had a great day working on wildly stuff shower waiting to talk to *propname*.  :)",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"thinks its wild that after all this time she still misses *propname* like crazy just for the two of them to go to work  what am i non do when i leave for school ahhh..",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"hunting license = $18, case of shells = $21, getting to hunt opening day of dove season with my love = priceless  some weekend miss my drain already  now its school work time",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"surprise  maman and daddy are coming up and bringing some of my things  good thing i got up early and managed to be very productive this morning  now getting ready and spending the afternoon getting partially moved into my apartments",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"breeding cases for property while ism waiting for *propname* to get off :)",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"work 12-7...",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"long day of classeslibrary time but.... *propname* is coming to see me tomorrow :)  so everything is good",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"watching valkyrie, then sleep....  glad deck is off for a while after tonight",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"waiting on my drain to get here  :)",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"i love coast on demand exercise video  just discovered them  i can be a hip hop dancing machine all alone right in my very own living room aah embarassing.",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"i couldn focus and *propname* was really annoying ants so we decided to take a walk and we both feel much better  now shower and memo-writing time",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"after a great weekend at home ism hitting the books for a while then sleep",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"working on my memo... yuck..",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"iv pro property and torts... my three fun new friends.... :)",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"twirling my thumbs and waiting for the law library to open  embarrassing",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"reading property and loving every minute :)",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"curled up on the couch watching moves with *propname* :)",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"iv pro for monday then home for the weekend :)",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"finished my meme  sleep time then heading home tomorrow for *propname*'s wedding this weekend",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"is ready to go home for fall break on thursday",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"oh boy a weekend filled with fun law school assignment",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"exciting about going home tomorrow for the weekend :)",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"finally got an apartments now i must focus focus focus the next two days so i can spend most of the rest of my week with *propname*//getting my apartment straight  great to have something to look forward to making it easier to get motivate",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"clean apartments clean puppy dog now showering then fixing spaghetti to have for lunch this weeks",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"is excited about going home today for fall break :)",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"me and *propname* miss *propname*....",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"oh happy day its so nice being at school and knowing *propname* (& *propname*) will be there when i get home it just makes everything nicer :)",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"is wishing her sister *propname*, a happy th birthday",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"coffee memo-writing//editing, and grey's//private practice",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"is putting together a breakfast cassel to bake for breakfast in the morning and waiting on *propname* to get here :)",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"outlining property all day *propname*'s coming to see me tonight so that a great motivation to get my work done :)  canst wait to see him",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"lots to be happy about my standard 9:00-6:00//300 isn of class monday at the law school is over my apartment is totally unpacked and *propname* is coming to visit",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"like everyone else my poor *propname* is sick wish i was there to take care of him :(",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"just cut *propname* trying to give her a little trim :(  ism taking it worse than she is poor baby  now *propname* and i are going to grab us a bite to eat then ism tapping him in my apartment zu hers not allowed to leave tomorrow",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"*propname*'s gone home and i will be studying the next two days for a scar property term on thursday that will be worse than going to the dentist----then i have a dentist appointment right afterward.... basically ism doing something i dont usually do and that is sulking and feeling really sorry for myself  but home on thursday after the exam//dentist appt.!!! :)",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"is a sleepy girl curling up in the bed with miss gig to read a book chatting with my love and then sleeping as long as i want to  i love not having friday classes",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"will hot chocolate make me feel better",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"had to go ahead and cook some chip after *propname* made it sound so good homework and crossing my fingers for mcdonnell, bolling, and cuccinelli!",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"taking *propname* for a walk and then attempting to write this memo...",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"ahhh... this is beautiful *propname*... i have so many true yet politically incorrect things to say but will instead keep them to myself",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"*propname* just broke her collar when i took her out with broad street right outside i only had a minor panic attack",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"today is one of those i dont like law school days  my solution pretending that ism not in law school for the rest of the day t time",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"went to the doc.... its not h1n1, just a bad case of hayfever... beryl and rest for me",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"you better stop winning pining get your dreams in line and just  shine design refine until they come true and you better get to living - *propname*",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"to take from one because it is thought that his own industry and that of his fathers has acquired too much in order to spare to others who or whose fathers have not exercised equal industry and skill is to violate arbitrarily the first principle of association -- the guarantee to every one of a free exercise of his industry and the fruits acquired by it.~*propname*",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"canst breathe out of either one of my noses as my sister used to call them",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"well my first class was canceled because the professor thinks her whole family has come down with h1n1, so ism trying to be productive anyway....",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"class back to the apt to pack picking up a few necessities at bass pro dentist then home for the weekend :)",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"also happy dr birthday to my maman",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"oh my gee willikers----i do not like writing memos...",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"so just about everyone on my friend list is highly upset that its monday but i know that once i get through this 9-6 in class + homework after that  monday my week is nearly over plus home on thursday for fall break!!!!  its going to be a great weeks i can just feel it",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"was astounding productive today piping away is a lot better method than sitting around trying to figure out how to tackle the whole mountain",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"life is way too short and way too good to stress out or worry :)",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"meme is over going to get something done to my hair then cleaning the apartment and going out with *propname* for a little early birthday celebration",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"so as i was driving to school this morning beating my baby loves me just the way that i am into my coffee mug i realized for the forth time this week just how much i love life  canst wait to go home tomorrow and spend lots of time this week with my *propname* and my family",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"span is unbelievable... the house is a oo this morning....  rep nigel is being a very unfair kindergarten teacher over an nur class",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"tuesday is here home after my property class happy birthday to my meme rye my granddad who is 80 years old today :)  sheds the best and ism so lucky sheds my granddad",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"cleaning the apartments",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"*propname* and *propname*'s wedding went great ism so happy for them   wish i had my sd card earlier so i could have taken more pics...  now in richmond and back to the real world missing my darlin'...",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"oh cleaning then reading for school all the while just thinking about how much i canst wait to go home on thursday  lots of time with my one and only hunting and all the fun and good people that go along with both  can not wait",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"had enough of this meme today almost done reading a good book until sleep canst wait until home on tuesday its going to be a great weeks",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"coffee christmas cooks civil procedure and christmas movies... :)",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"back in richmond after a great thanksgiving break missing my drain already  canst wait to get through these next 3 weeks and have my first seems of law school behind me :)",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"so good to be home  planning to get a few things accomplished today and then going to see my love after he gets off work",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"back in richmond reading for classes tomorrow and getting ready for the weeks canst believe i only have 2 full weeks of classes left of the semester....",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"oh future interests.... you defeat me  professor berryhill, i admit that you are god please have mercy on my poor ignorant l soul",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"is wondering why her attention span is so pitiful must pay attention",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"has had a great week with my darlin'.... :)  its gone by way too fast now hunting with daddy till *propname* gets off at 5:00...",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"iv pro outlining and watching the plan brief and before you think she shouldn be watching a movie.... its a movie about the law and a law student it definitely qualifies as studying in my book.... :)",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"in the final 2 week stretch",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"sowing in richmond",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"so i really have a final tomorrow i think that finally starting to set in",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"studying torts----missing *propname*...",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"property term = over  life = good  me = packing up dentist apt home",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"*propname* and i have successfully added a new trick to our list playing dead  were excited  :)  and we canst wait to show it off to *propname* when he gets here <3",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"fried tres for supper :)",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"law school you are not too much fun today december th please come soon",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
e465fadd8b30e8669f397e32e10f6cd0,"*propname* and i went to blockbuster to get a couple movies... we both said wed been wanting to see four christmas so we got it turns out we watched it together last year haha...  a tradition in the making  teriyaki pork sirin and stir fr for dinner love having him here <3",4.5,2.25,3.5,3.25,3.75,y,n,n,n,n
